transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,is_foreign_transaction,hours_since_last_txn,txn_count_last_24h,distance_from_home_km,card_age_months,customer_age,account_balance_usd,is_new_merchant,used_vpn,ip_country_mismatch,billing_shipping_mismatch,cvv_retry_count,velocity_score,time_of_day_hour,day_of_week,is_ai_generated_scam_attempt,merchant_risk_score,prior_disputes,is_fraud
6463,47.25,Gift Cards,Visa,OTP,Online,ATM Machine,False,3.65,3,9.46,41,63,2715.0,False,False,False,False,0,12.2,9,2,False,74.3,0,0
6464,98.92,Crypto Exchange,Visa,OTP,POS,Android Phone,False,0.26,2,0.02,40,77,402.78,False,False,False,False,0,22.6,11,0,False,54.3,0,0
6465,206.46,Travel,RuPay,PIN,Contactless,Mac,False,4.89,3,17.0,46,70,1339.45,True,False,False,False,0,16.7,16,0,False,41.5,0,0
6466,3.47,Fuel,Mastercard,3D Secure,Contactless,iPhone,True,37.41,1,48.53,44,27,4324.15,False,False,False,False,0,16.3,3,1,False,60.0,0,0
6467,18.33,Groceries,Amex,3D Secure,POS,Windows PC,False,5.48,1,17.57,43,58,2716.71,False,True,False,False,0,21.5,8,6,False,37.8,0,0
6468,23.3,Groceries,RuPay,No Authentication,Online,Smart Watch,False,0.89,2,0.16,56,79,1961.3,False,False,False,True,0,25.5,20,5,False,25.0,0,0
6469,238.91,Crypto Exchange,Visa,PIN,In-App,Android Phone,False,43.84,0,69.29,53,65,1172.86,True,False,False,False,0,0.0,22,1,False,97.9,0,0
6470,14.52,Online Retail,Mastercard,OTP,Online,Windows PC,False,4.32,0,16.45,37,19,5518.53,True,False,False,False,0,0.0,13,4,False,32.3,0,0
6471,74.7,Online Retail,RuPay,OTP,Online,POS Terminal,False,10.23,2,12.79,52,30,8180.73,False,False,False,False,0,2.6,15,1,False,26.8,0,0
6472,38.09,Online Retail,Visa,No Authentication,Online,iPhone,False,13.51,0,15.11,54,54,2081.31,False,True,False,False,0,13.2,15,0,False,44.5,1,0
6473,258.52,Fuel,Mastercard,No Authentication,Online,Android Phone,False,5.39,3,98.89,51,44,1390.24,False,True,False,False,0,16.4,6,4,False,19.7,1,0
6474,50.59,Gift Cards,Visa,3D Secure,In-App,Tablet,False,10.13,2,12.21,49,50,953.24,False,False,False,False,0,13.4,20,6,False,79.5,1,0
6475,15.58,Restaurants,Mastercard,3D Secure,POS,iPhone,False,0.8,4,66.91,47,42,1985.02,False,False,False,False,0,32.0,20,1,False,14.1,1,0
6476,4.49,Healthcare,Visa,Biometric,Contactless,POS Terminal,False,0.74,1,36.31,55,76,19492.97,False,False,False,False,1,20.0,18,0,False,15.0,0,0
6477,39.4,Online Retail,Visa,3D Secure,In-App,POS Terminal,True,30.44,1,14.74,46,62,5991.7,False,False,False,False,0,11.2,19,3,False,35.8,1,0
6478,21.4,Fuel,Visa,Biometric,Online,Android Phone,False,61.48,3,55.24,48,21,2087.46,False,False,False,True,1,10.3,16,1,False,31.3,0,0
6479,143.92,Electronics,Mastercard,OTP,In-App,Windows PC,False,3.16,2,21.74,41,36,1765.25,False,False,False,False,0,18.9,10,1,False,54.9,0,0
6480,53.26,Groceries,Visa,PIN,Online,Windows PC,False,11.46,5,16.95,49,72,973.63,False,False,False,False,0,19.9,23,0,False,42.4,0,0
6481,498.2,Travel,Visa,3D Secure,POS,POS Terminal,False,11.83,5,27.97,56,54,482.76,False,False,False,False,0,20.8,10,5,False,26.6,0,0
6482,1271.75,Travel,Visa,No Authentication,POS,iPhone,False,10.53,2,0.53,49,58,7123.87,True,False,False,False,0,13.2,8,5,False,38.7,0,0
6483,34.02,Healthcare,Visa,OTP,POS,POS Terminal,False,0.63,3,23.8,40,31,1250.2,False,False,False,False,0,34.2,19,6,False,19.0,4,1
6484,177.81,Travel,Mastercard,No Authentication,POS,ATM Machine,False,1.48,0,9.64,52,74,3019.56,False,False,False,False,0,13.9,15,3,False,33.4,0,0
6485,589.57,Travel,RuPay,PIN,In-App,Windows PC,False,11.45,6,63.75,51,69,1510.82,False,False,False,False,0,38.7,22,1,False,54.1,0,0
6486,76.97,Utilities,Mastercard,PIN,In-App,iPhone,False,0.63,2,2.76,53,76,3114.66,False,False,False,False,1,31.4,19,2,False,30.4,0,0
6487,754.13,Electronics,Amex,OTP,ATM,ATM Machine,False,4.91,0,6.39,53,20,1792.78,True,False,False,False,0,11.7,0,5,False,53.5,1,0
6488,9.85,Groceries,Visa,OTP,Online,Android Phone,False,22.79,0,8.81,44,69,2455.6,False,False,True,False,0,0.0,1,2,False,46.0,0,0
6489,435.61,Utilities,Mastercard,Biometric,POS,Mac,False,6.54,2,41.34,50,46,2986.32,True,False,False,False,0,0.0,16,4,False,14.8,0,0
6490,402.0,Utilities,Discover,PIN,Online,Android Phone,False,0.56,6,4.74,49,81,1414.73,False,False,False,False,0,46.5,5,6,False,27.0,0,0
6491,122.59,Online Retail,Discover,OTP,Contactless,iPhone,False,0.14,1,18.78,63,23,2221.92,False,False,False,False,0,38.3,4,4,False,19.1,0,0
6492,24.2,Utilities,Visa,No Authentication,Online,POS Terminal,False,3.71,3,29.59,39,77,4002.19,False,False,False,False,0,26.7,0,1,False,18.4,0,0
6493,363.24,Travel,Visa,PIN,Online,Android Phone,False,1.53,1,40.91,40,62,590.18,False,False,False,False,0,16.6,14,1,False,31.6,0,0
6494,657.77,Travel,Visa,3D Secure,ATM,POS Terminal,True,15.1,3,18.22,54,66,6381.06,False,False,True,False,0,16.2,0,4,False,30.8,0,0
6495,5.43,Fuel,Visa,PIN,Online,Mac,False,28.22,1,11.52,45,44,5062.33,False,False,False,False,0,9.1,9,4,False,14.5,0,0
6496,50.42,Fuel,Discover,3D Secure,POS,Smart Watch,False,10.84,8,40.07,46,66,6976.09,False,False,False,False,0,34.0,3,6,False,48.5,0,0
6497,24.28,Groceries,Visa,OTP,Online,Smart Watch,False,1.52,6,23.32,46,44,4073.45,False,False,False,False,0,42.1,4,1,False,55.4,0,0
6498,9.22,Restaurants,Mastercard,PIN,POS,iPhone,False,5.8,4,62.38,62,72,762.71,False,False,False,False,0,21.8,17,4,False,53.6,2,0
6499,33.86,Online Retail,Discover,3D Secure,POS,POS Terminal,False,2.42,3,2.89,36,22,5486.49,False,False,False,False,0,43.0,12,5,False,32.7,1,0
6500,33.2,Online Retail,Discover,3D Secure,Online,Android Phone,False,4.94,4,1.35,37,31,2761.73,False,False,False,False,0,10.9,7,5,False,30.9,0,0
6501,22.21,Streaming,Mastercard,3D Secure,POS,Tablet,False,27.83,5,64.86,42,81,1110.29,False,False,False,False,0,32.6,13,6,False,32.9,0,0
6502,101.42,Fuel,Visa,Biometric,Online,POS Terminal,False,3.01,5,11.61,38,58,4743.96,False,False,False,False,1,28.9,15,0,False,35.4,0,0
6503,74.47,Groceries,Mastercard,Biometric,In-App,Windows PC,False,32.7,5,1.03,50,48,1710.39,False,False,False,False,1,29.8,23,6,False,21.8,0,0
6504,45.48,Online Retail,Visa,Biometric,POS,iPhone,False,19.76,3,17.26,44,37,5061.98,False,False,True,False,0,4.8,16,5,False,32.2,0,0
6505,184.7,Utilities,Visa,No Authentication,Contactless,Smart Watch,False,4.36,1,29.05,48,66,1587.56,True,False,False,False,0,13.9,22,4,False,51.7,0,0
6506,23.98,Groceries,Mastercard,PIN,POS,iPhone,False,23.8,7,3.37,42,80,1106.21,False,False,False,False,0,43.9,1,5,False,16.7,1,0
6507,25.47,Fuel,Visa,3D Secure,POS,POS Terminal,False,15.37,5,1.48,50,31,1835.44,False,True,False,False,0,21.2,17,4,False,46.6,0,0
6508,94.49,Restaurants,Visa,OTP,POS,Tablet,False,7.68,1,58.08,43,43,3682.77,False,False,False,False,1,7.0,9,5,False,33.4,1,0
6509,95.77,Gaming,RuPay,Biometric,In-App,Smart Watch,True,19.94,2,28.22,43,38,1025.12,False,False,False,False,0,26.1,21,0,False,60.9,0,0
6510,55.9,Online Retail,Visa,3D Secure,POS,Smart Watch,False,3.57,2,19.83,55,28,665.68,False,False,False,False,0,26.6,15,1,False,29.8,0,0
6511,34.62,Fuel,Amex,Biometric,In-App,Windows PC,False,2.18,1,4.08,51,32,3474.03,True,False,False,False,0,0.0,13,3,False,21.9,0,0
6512,165.61,Travel,Visa,No Authentication,Online,Windows PC,False,4.77,0,12.71,37,63,3511.05,True,False,False,True,0,0.0,0,5,False,28.5,0,0
6513,33.1,Fuel,Mastercard,OTP,POS,POS Terminal,False,5.67,3,0.7,40,35,5673.19,False,False,False,False,0,12.4,10,4,False,36.7,0,0
6514,27.2,Groceries,Visa,PIN,Contactless,iPhone,False,16.45,2,6.44,36,29,1351.81,False,False,True,False,0,7.6,18,5,False,20.8,0,0
6515,471.48,Travel,Mastercard,3D Secure,Online,iPhone,False,8.9,5,1.07,46,46,1319.03,False,False,False,False,0,27.6,13,0,False,50.7,0,0
6516,67.19,Healthcare,Mastercard,OTP,Contactless,iPhone,False,4.32,1,0.22,57,48,692.58,False,False,False,False,0,3.9,17,6,False,30.5,0,0
6517,55.19,Restaurants,RuPay,PIN,POS,iPhone,False,2.55,3,29.42,42,40,2351.35,True,False,False,False,1,13.1,3,1,False,26.0,1,0
6518,14.85,Utilities,Visa,No Authentication,POS,Android Phone,False,0.88,2,8.12,46,21,1258.25,False,False,False,False,0,39.0,1,3,False,39.2,0,0
6519,360.14,Electronics,Mastercard,3D Secure,POS,Windows PC,False,7.34,2,20.39,36,54,2888.81,False,False,False,False,1,9.2,23,5,False,60.7,0,0
6520,169.1,Groceries,Mastercard,PIN,Online,Android Phone,False,15.34,3,55.35,37,69,738.32,True,False,False,True,0,5.9,1,2,False,22.9,0,0
6521,3.97,Online Retail,Mastercard,OTP,Online,iPhone,True,0.23,1,11.66,45,49,312.08,False,False,False,False,0,27.0,12,0,False,30.6,0,0
6522,129.79,Electronics,RuPay,3D Secure,POS,Smart Watch,False,15.12,3,0.76,39,18,22823.4,False,False,False,False,0,12.2,22,0,False,36.9,0,0
6523,4.03,Restaurants,Mastercard,Biometric,Contactless,iPhone,False,11.99,2,43.15,65,68,2689.63,True,False,False,False,1,0.0,18,1,False,30.0,1,0
6524,373.73,Travel,Mastercard,3D Secure,In-App,Android Phone,False,6.61,2,16.41,49,69,3465.98,False,False,False,False,0,10.1,16,5,False,34.6,0,0
6525,406.53,Electronics,Visa,Biometric,ATM,ATM Machine,False,2.93,5,23.49,58,28,2029.55,True,False,False,False,0,24.0,14,1,False,32.9,0,0
6526,111.13,Electronics,Mastercard,OTP,POS,iPhone,False,1.65,1,10.4,43,47,1374.29,False,False,False,False,0,13.5,9,1,False,32.8,0,0
6527,42.74,Online Retail,Discover,3D Secure,In-App,Android Phone,False,1.39,3,4.2,54,66,5005.94,False,False,True,False,0,24.5,17,6,False,23.3,0,0
6528,91.44,Online Retail,Amex,PIN,POS,Android Phone,False,0.41,4,2.44,51,64,4440.0,False,False,False,False,0,18.5,23,6,False,17.0,0,0
6529,17.46,Streaming,Mastercard,3D Secure,POS,iPhone,False,31.97,3,3.84,57,54,918.68,False,False,False,False,0,8.1,1,4,False,50.9,1,0
6530,57.9,Online Retail,Mastercard,PIN,In-App,POS Terminal,False,21.84,2,0.02,56,71,126.45,False,False,False,False,0,16.3,13,2,False,18.6,0,0
6531,140.41,Groceries,Amex,No Authentication,Online,Smart Watch,False,3.7,2,3.91,49,39,3156.22,True,False,False,False,1,20.0,0,6,False,46.9,0,1
6532,71.21,Restaurants,Amex,OTP,Contactless,iPhone,False,9.07,7,16.2,49,23,38811.69,False,True,False,False,0,47.0,22,4,False,17.6,0,0
6533,125.3,Electronics,Visa,OTP,Contactless,Smart Watch,False,15.92,4,2.6,56,20,1373.38,False,False,False,False,1,22.4,23,6,False,70.2,0,0
6534,43.71,Online Retail,Visa,OTP,Contactless,POS Terminal,False,2.54,2,18.54,39,67,1284.9,False,False,False,False,0,23.4,16,2,False,24.4,0,0
6535,59.43,Restaurants,Mastercard,Biometric,Online,iPhone,False,0.52,0,42.05,43,71,1904.22,True,False,False,False,0,0.8,23,6,False,26.3,1,0
6536,68.58,Groceries,RuPay,PIN,Contactless,Android Phone,False,24.31,2,3.83,44,71,282.1,False,False,False,False,0,9.1,1,6,False,34.5,0,0
6537,31.59,Groceries,Visa,No Authentication,In-App,Android Phone,False,6.64,3,9.89,39,56,702.21,False,False,False,False,1,12.2,15,3,False,28.4,1,0
6538,13.17,Online Retail,Mastercard,Biometric,In-App,Windows PC,False,7.82,2,3.84,42,60,3073.05,False,False,False,False,1,22.5,7,5,False,30.7,1,0
6539,15.19,Groceries,RuPay,PIN,POS,Android Phone,False,6.6,2,13.98,35,50,181.12,False,False,False,False,0,7.5,3,6,False,38.4,0,0
6540,51.8,Utilities,Mastercard,3D Secure,Online,Android Phone,False,15.56,8,42.23,51,64,639.95,False,False,False,False,0,34.6,6,0,False,26.6,0,0
6541,77.7,Fuel,Visa,PIN,POS,iPhone,False,8.71,4,30.54,51,62,2312.49,True,False,False,False,0,15.0,3,5,False,28.1,0,0
6542,81.16,Groceries,Mastercard,PIN,POS,Android Phone,False,7.19,5,23.63,54,55,1695.87,False,True,False,False,0,29.7,23,5,False,32.8,1,0
6543,35.56,Gaming,Visa,OTP,Online,iPhone,False,10.76,2,8.7,53,80,2013.99,False,False,False,False,0,16.5,2,2,False,61.1,0,0
6544,12.23,Healthcare,Amex,OTP,Contactless,ATM Machine,False,18.36,7,40.15,51,43,2684.56,False,False,False,False,0,36.2,9,2,False,27.5,0,0
6545,15.77,Online Retail,Mastercard,3D Secure,Contactless,POS Terminal,False,2.05,4,13.12,48,47,3375.29,False,False,False,False,0,24.9,4,6,False,39.3,0,0
6546,35.22,Online Retail,Mastercard,No Authentication,Online,Tablet,False,0.25,1,31.46,51,71,14452.55,False,False,False,False,0,44.0,1,2,False,35.2,1,0
6547,3054.95,Travel,Visa,PIN,Online,iPhone,False,4.19,1,41.76,62,29,4667.9,False,False,False,False,0,0.0,23,6,True,18.2,0,0
6548,22.12,Fuel,Mastercard,Biometric,POS,POS Terminal,False,10.91,2,57.46,49,52,2738.3,False,False,False,False,1,5.3,9,0,False,50.5,0,0
6549,7.83,Gaming,Visa,3D Secure,Online,Tablet,False,9.42,6,42.5,59,43,2749.49,True,False,False,False,0,24.6,13,6,False,66.1,0,0
6550,104.54,Restaurants,Mastercard,3D Secure,In-App,POS Terminal,False,7.16,2,19.07,28,73,2657.86,False,False,False,False,0,24.1,16,6,False,23.4,1,0
6551,123.99,Healthcare,Visa,OTP,In-App,POS Terminal,False,3.68,2,58.83,42,25,7619.71,False,False,False,False,0,28.5,6,1,False,41.9,0,0
6552,189.85,Travel,RuPay,OTP,Online,Mac,False,7.15,7,5.49,32,67,414.16,False,True,False,False,0,31.4,16,0,False,3.6,0,0
6553,190.78,Crypto Exchange,Mastercard,3D Secure,POS,Mac,False,17.75,2,7.51,50,31,5703.79,False,False,False,False,1,25.4,5,1,False,72.6,0,0
6554,11.3,Utilities,Visa,3D Secure,Online,Windows PC,True,3.82,2,6.78,49,45,4394.59,True,False,True,False,0,18.6,13,2,False,28.3,0,0
6555,175.45,Online Retail,Amex,3D Secure,POS,Smart Watch,False,11.05,1,22.63,53,47,5092.58,True,False,False,False,0,2.2,18,5,False,25.4,0,0
6556,61.44,Streaming,Visa,PIN,In-App,iPhone,False,10.1,4,39.45,42,46,4554.76,False,False,False,False,0,29.7,8,1,False,0.0,0,0
6557,42.44,Groceries,Visa,OTP,Contactless,Mac,False,11.34,2,14.24,45,37,684.04,False,False,False,False,0,0.0,19,0,False,18.4,0,0
6558,17.18,Gaming,Mastercard,Biometric,ATM,POS Terminal,True,5.29,7,22.84,42,40,1266.7,False,False,False,False,0,42.6,11,2,False,58.8,0,0
6559,92.4,Utilities,Mastercard,Biometric,POS,iPhone,False,3.61,7,50.35,46,79,179.03,False,False,False,False,0,26.4,16,5,False,43.4,0,0
6560,22.4,Healthcare,Visa,3D Secure,In-App,Windows PC,False,7.63,1,9.65,49,43,2186.39,False,False,False,False,0,14.4,20,0,False,44.4,0,0
6561,431.97,Utilities,Visa,PIN,Contactless,Android Phone,False,18.46,3,49.54,43,29,1135.91,True,False,False,False,0,25.5,20,6,False,59.4,0,0
6562,109.14,Electronics,Amex,3D Secure,ATM,iPhone,False,3.9,2,66.52,44,22,2006.54,True,False,False,False,1,12.5,0,1,False,55.9,2,0
6563,30.11,Crypto Exchange,Visa,OTP,POS,Smart Watch,False,40.76,3,17.63,44,39,2106.48,True,False,False,False,0,24.9,21,3,False,60.0,2,0
6564,320.73,Restaurants,Visa,PIN,ATM,Android Phone,False,23.89,4,51.78,43,20,1249.52,False,False,False,False,0,10.2,8,5,False,19.6,1,0
6565,34.97,Healthcare,Mastercard,Biometric,Online,Tablet,True,5.24,2,23.67,37,68,577.32,False,False,False,False,0,29.9,2,1,False,16.3,0,0
6566,19.78,Healthcare,Visa,OTP,In-App,POS Terminal,False,3.31,6,3.86,43,81,6608.45,False,False,False,False,0,31.0,19,6,False,17.1,0,0
6567,2.54,Streaming,Mastercard,PIN,Contactless,Tablet,False,14.45,6,33.58,50,21,1930.47,False,False,False,False,0,32.0,4,2,False,32.8,0,0
6568,289.08,Gaming,Visa,Biometric,Online,iPhone,False,36.09,1,11.09,44,35,6403.72,True,False,False,False,1,24.0,6,3,False,75.1,0,0
6569,11.68,Online Retail,Visa,No Authentication,POS,iPhone,False,1.97,3,41.98,53,52,4703.86,False,False,False,False,0,27.1,17,0,False,36.7,0,0
6570,22.63,Online Retail,Visa,PIN,Contactless,Tablet,False,11.89,2,37.02,38,63,2646.3,False,False,False,False,0,10.8,22,5,False,13.6,0,0
6571,11.79,Restaurants,RuPay,OTP,In-App,Windows PC,False,12.96,2,11.3,40,80,576.06,True,False,False,False,0,12.2,21,3,False,42.6,0,0
6572,22.06,Online Retail,Amex,No Authentication,In-App,iPhone,False,7.09,3,38.92,54,40,4711.72,True,False,True,False,1,22.5,1,6,False,37.7,0,1
6573,167.7,Restaurants,Visa,Biometric,POS,Smart Watch,False,0.05,2,7.32,48,51,1079.84,True,False,False,False,0,30.8,15,2,False,16.8,0,0
6574,320.83,Groceries,RuPay,3D Secure,Online,Android Phone,False,17.5,3,58.25,57,22,4372.1,False,False,False,False,0,16.0,23,3,False,10.4,0,0
6575,167.32,Electronics,Amex,3D Secure,Online,Android Phone,False,5.24,3,9.2,56,70,4853.41,True,False,False,False,0,13.7,4,1,False,53.5,0,0
6576,11.45,Gift Cards,Visa,OTP,Contactless,ATM Machine,False,6.51,4,22.61,48,29,4078.09,False,False,False,False,0,33.1,19,5,False,73.5,0,0
6577,6.99,Online Retail,Amex,Biometric,Online,Tablet,False,3.35,3,21.0,58,55,2429.85,True,False,True,False,0,29.5,14,5,False,47.0,0,0
6578,162.88,Gaming,Mastercard,3D Secure,In-App,iPhone,False,1.38,2,48.6,46,43,5999.02,False,False,False,False,0,10.8,6,2,False,60.3,1,0
6579,55.05,Utilities,Visa,3D Secure,Online,iPhone,False,3.98,0,19.65,46,66,3547.02,False,False,False,False,1,10.9,8,2,False,35.1,0,0
6580,22.91,Online Retail,Mastercard,OTP,In-App,Smart Watch,True,8.41,2,15.51,44,54,764.18,False,False,False,False,0,20.6,18,6,False,30.7,1,0
6581,83.85,Groceries,Mastercard,No Authentication,ATM,POS Terminal,False,2.68,2,57.44,44,60,1819.14,False,False,False,False,0,10.9,12,4,False,42.8,0,0
6582,44.08,Groceries,Visa,No Authentication,Online,Android Phone,True,0.25,4,80.67,48,31,4398.11,False,False,True,False,0,19.2,13,5,False,44.6,0,0
6583,22.34,Gift Cards,Visa,Biometric,Online,POS Terminal,False,1.63,1,0.33,40,62,4151.76,True,False,False,False,0,15.9,10,2,False,65.5,0,0
6584,7.72,Fuel,Mastercard,3D Secure,Contactless,Android Phone,False,24.76,3,5.88,49,63,2705.49,False,False,False,False,0,15.1,15,4,False,13.3,0,0
6585,38.14,Travel,Visa,PIN,Online,iPhone,False,2.35,2,2.49,58,65,583.74,False,False,False,False,0,33.3,21,3,False,19.7,0,0
6586,138.5,Restaurants,Amex,3D Secure,Online,Android Phone,False,3.78,6,2.73,50,64,5384.97,False,False,False,False,0,20.7,6,6,False,42.5,1,0
6587,12.28,Streaming,Visa,3D Secure,POS,POS Terminal,False,7.44,7,7.76,68,51,1953.24,True,False,False,False,0,43.7,3,3,False,19.4,0,0
6588,62.22,Groceries,Visa,3D Secure,POS,ATM Machine,False,2.56,3,47.2,55,40,1501.58,False,False,False,False,0,11.5,22,0,False,34.9,0,0
6589,14.32,Restaurants,RuPay,No Authentication,In-App,POS Terminal,False,3.74,2,0.04,51,19,738.35,False,False,False,False,0,16.9,10,0,False,50.6,0,0
6590,112.27,Electronics,Visa,3D Secure,POS,Tablet,False,13.83,4,13.82,51,57,807.43,False,False,False,True,0,28.8,6,1,False,68.6,0,0
6591,5.49,Fuel,Amex,Biometric,Contactless,iPhone,False,14.35,3,6.04,43,70,1439.75,False,False,False,False,0,0.0,7,0,False,45.4,2,0
6592,209.9,Restaurants,Mastercard,3D Secure,Contactless,iPhone,False,4.53,5,24.8,44,53,2992.37,False,False,False,False,0,18.4,2,0,False,40.6,0,0
6593,32.51,Utilities,Mastercard,PIN,Online,Windows PC,False,1.68,3,32.28,35,57,6435.55,False,False,False,False,0,19.5,9,1,False,26.0,0,0
6594,185.5,Travel,Mastercard,PIN,POS,POS Terminal,False,8.64,3,35.19,44,30,1056.45,False,False,False,False,0,22.3,1,5,False,22.4,0,0
6595,413.45,Travel,Amex,PIN,In-App,Windows PC,False,3.58,3,3.56,62,75,368.78,False,False,False,False,0,18.9,21,3,False,1.9,0,0
6596,28.89,Online Retail,RuPay,Biometric,Contactless,POS Terminal,True,13.12,1,1.47,39,53,3730.04,False,False,False,False,0,3.7,2,4,False,37.3,1,0
6597,400.89,Fuel,Mastercard,Biometric,POS,Android Phone,False,9.08,3,8.32,51,30,1767.94,False,False,False,False,0,0.5,15,4,False,16.6,0,0
6598,22.03,Online Retail,Amex,Biometric,Online,Android Phone,False,0.94,3,23.01,54,65,3994.65,True,True,False,False,0,21.7,18,0,True,60.4,0,0
6599,18.21,Streaming,RuPay,PIN,Contactless,iPhone,False,8.18,2,35.58,59,69,5505.1,False,False,False,False,0,20.1,23,5,False,24.7,1,0
6600,15.48,Restaurants,Amex,OTP,POS,Windows PC,False,4.24,1,5.1,54,39,2808.02,True,False,False,False,0,7.5,2,3,False,36.8,0,0
6601,66.29,Online Retail,Mastercard,Biometric,Contactless,Windows PC,False,6.14,3,12.19,50,33,822.61,False,False,False,False,0,11.3,3,4,False,51.9,0,0
6602,267.56,Groceries,Visa,No Authentication,POS,iPhone,False,3.87,2,18.75,34,27,1106.8,False,False,False,False,0,7.1,16,0,False,48.5,0,0
6603,61.62,Online Retail,Visa,OTP,POS,Android Phone,False,1.9,2,14.6,33,45,1442.13,False,True,False,False,0,30.0,2,6,False,45.9,1,0
6604,11.21,Groceries,Visa,PIN,Online,iPhone,False,6.5,3,24.17,50,62,806.27,False,False,False,False,0,5.7,10,4,False,30.6,0,0
6605,222.88,Travel,Visa,3D Secure,In-App,POS Terminal,False,18.11,1,28.29,54,71,1026.46,True,False,True,False,0,11.5,23,6,False,38.1,0,0
6606,28.37,Groceries,Mastercard,3D Secure,POS,iPhone,False,15.77,4,38.64,49,34,1650.26,True,False,False,False,0,17.2,10,1,False,49.3,0,0
6607,1369.28,Crypto Exchange,Visa,PIN,Contactless,Android Phone,False,2.34,3,37.27,36,75,934.16,False,False,False,False,0,16.3,22,6,False,75.8,0,0
6608,405.1,Gaming,Visa,OTP,POS,POS Terminal,False,5.65,0,19.14,58,77,1053.09,True,True,False,False,0,4.4,11,5,False,50.3,0,0
6609,7.69,Healthcare,Visa,No Authentication,POS,Smart Watch,False,10.53,3,18.58,49,38,4123.62,True,False,False,False,0,20.6,10,6,False,18.4,0,0
6610,37.54,Restaurants,Mastercard,3D Secure,POS,iPhone,False,1.29,4,52.72,49,75,1091.04,True,False,False,False,0,27.5,21,6,False,32.6,0,0
6611,79.85,Streaming,Visa,PIN,Contactless,Tablet,False,16.43,2,9.11,55,64,2730.32,False,False,False,False,0,13.7,17,5,False,35.5,1,0
6612,115.36,Groceries,Mastercard,OTP,In-App,POS Terminal,False,0.16,3,14.62,50,61,5368.88,False,False,False,False,0,23.6,6,5,True,21.3,0,0
6613,2751.99,Electronics,Visa,Biometric,Online,iPhone,False,1.6,3,51.47,40,73,822.76,False,False,False,False,0,28.7,17,0,False,42.7,0,0
6614,258.17,Electronics,Discover,Biometric,POS,Tablet,False,13.92,1,20.92,53,28,5209.5,True,False,False,False,0,19.0,20,4,False,46.6,0,0
6615,23.56,Groceries,Mastercard,PIN,ATM,iPhone,False,2.27,6,3.95,48,39,5752.92,True,False,False,False,0,31.7,22,2,False,18.4,0,0
6616,112.75,Electronics,Visa,Biometric,Online,Android Phone,False,6.43,2,1.42,60,71,6785.8,False,False,False,False,0,19.0,9,5,False,49.5,1,0
6617,64.15,Gaming,Visa,3D Secure,Online,POS Terminal,False,1.58,4,0.08,41,21,667.61,False,False,False,False,0,31.8,9,4,False,69.4,0,0
6618,40.53,Groceries,Visa,3D Secure,POS,Mac,False,2.56,2,24.99,54,62,4235.28,False,False,False,False,0,18.5,9,1,False,42.9,0,0
6619,266.4,Restaurants,Mastercard,3D Secure,In-App,Tablet,False,1.9,0,36.59,35,29,11925.54,True,False,False,False,0,0.0,11,0,False,37.3,0,0
